Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales  ,month
115,CA-2015-115259,03/12/2017,16/06/2129,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$4.72 ,Dec-2017
116,CA-2015-115259,04/12/2017,16/06/2130,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Paper,Xerox 1921,$23.98 ,Dec-2017
117,CA-2015-115259,05/12/2017,16/06/2131,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",$130.46 ,Dec-2017
118,CA-2016-110457,06/12/2017,16/06/2132,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,Product ID,Furniture,Tables,Hon Racetrack Conference Tables,$787.53 ,Dec-2017
119,US-2016-136476,07/12/2017,16/06/2133,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Product ID,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$157.79 ,Dec-2017
120,CA-2017-103730,08/12/2017,16/06/2134,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Product ID,Furniture,Furnishings,Artistic Insta-Plaque,$47.04 ,Dec-2017
121,CA-2017-103730,09/12/2017,16/06/2135,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Product ID,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$30.84 ,Dec-2017
122,CA-2017-103730,10/12/2017,16/06/2136,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Product ID,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56 ,Dec-2017
123,CA-2017-103730,11/12/2017,16/06/2137,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Product ID,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$115.02 ,Dec-2017
124,CA-2017-103730,12/12/2017,16/06/2138,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Product ID,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,$68.04 ,Dec-2017
125,US-2015-152030,13/12/2017,16/06/2139,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Product ID,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56 ,Dec-2017
126,US-2015-134614,14/12/2017,16/06/2140,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,Product ID,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70 ,Dec-2017
127,US-2018-107272,15/12/2017,16/06/2141,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Product ID,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39 ,Dec-2017
128,US-2018-107272,16/12/2017,16/06/2142,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Product ID,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99 ,Dec-2017
129,US-2017-125969,17/12/2017,16/06/2143,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Product ID,Furniture,Chairs,"Global Task Chair, Black",$81.42 ,Dec-2017
130,US-2017-125969,18/12/2017,16/06/2144,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Product ID,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56 ,Dec-2017
131,US-2018-164147,19/12/2017,16/06/2145,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Product ID,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97 ,Dec-2017
132,US-2018-164147,20/12/2017,16/06/2146,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Paper,Xerox 1916,$78.30 ,Dec-2017
133,US-2018-164147,21/12/2017,16/06/2147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Fasteners,Staples,$21.46 ,Dec-2017
134,CA-2017-145583,22/12/2017,16/06/2148,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Office Supplies,Paper,Xerox 195,$20.04 ,Dec-2017
135,CA-2017-145583,23/12/2017,16/06/2149,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Office Supplies,Paper,Xerox 1880,$35.44 ,Dec-2017
136,CA-2017-145583,24/12/2017,16/06/2150,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52 ,Dec-2017
137,CA-2017-145583,25/12/2017,16/06/2151,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Office Supplies,Fasteners,Ideal Clamps,$4.02 ,Dec-2017
138,CA-2017-145583,26/12/2017,16/06/2152,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Office Supplies,Binders,GBC Wire Binding Strips,$76.18 ,Dec-2017
139,CA-2017-145583,27/12/2017,16/06/2153,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Office Supplies,Supplies,Fiskars Softgrip Scissors,$65.88 ,Dec-2017
140,CA-2017-145583,28/12/2017,16/06/2154,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Product ID,Furniture,Furnishings,Longer-Life Soft White Bulbs,$43.12 ,Dec-2017
141,CA-2017-110366,29/12/2017,16/06/2155,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Product ID,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$82.80 ,Dec-2017
142,CA-2018-106180,30/12/2017,16/06/2156,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Product ID,Office Supplies,Art,Newell 343,$8.82 ,Dec-2017
143,CA-2018-106180,31/12/2017,16/06/2157,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Product ID,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86 ,Dec-2017
144,CA-2018-106180,01/01/2018,16/06/2158,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Product ID,Office Supplies,Paper,Xerox 1911,$143.70 ,Jan-2018
145,CA-2018-155376,02/01/2018,16/06/2159,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,Product ID,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$839.43 ,Jan-2018
146,CA-2016-110744,03/01/2018,16/06/2160,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Product ID,Office Supplies,Storage,Safco Industrial Wire Shelving,$671.93 ,Jan-2018
147,CA-2015-110072,04/01/2018,16/06/2161,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Product ID,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$93.89 ,Jan-2018
148,CA-2017-114489,05/01/2018,16/06/2162,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Product ID,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$384.45 ,Jan-2018
149,CA-2017-114489,06/01/2018,16/06/2163,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Product ID,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$149.97 ,Jan-2018
150,CA-2017-114489,07/01/2018,16/06/2164,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Product ID,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,951.84 ",Jan-2018
151,CA-2017-114489,08/01/2018,16/06/2165,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Product ID,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$171.55 ,Jan-2018
152,CA-2017-158834,09/01/2018,16/06/2166,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Product ID,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,$157.92 ,Jan-2018
153,CA-2017-158834,10/01/2018,16/06/2167,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Product ID,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$203.18 ,Jan-2018
154,CA-2016-124919,11/01/2018,16/06/2168,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Product ID,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$58.38 ,Jan-2018
155,CA-2016-124919,12/01/2018,16/06/2169,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Product ID,Office Supplies,Paper,Xerox 1883,$105.52 ,Jan-2018
156,CA-2016-124919,13/01/2018,16/06/2170,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Product ID,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88 ,Jan-2018
157,CA-2016-118948,14/01/2018,16/06/2171,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Art,Newell 311,$6.63 ,Jan-2018
158,CA-2015-104269,15/01/2018,16/06/2172,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Product ID,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.57 ,Jan-2018
159,CA-2017-114104,16/01/2018,16/06/2173,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Product ID,Office Supplies,Labels,Avery 519,$14.62 ,Jan-2018
160,CA-2017-114104,17/01/2018,16/06/2174,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Product ID,Technology,Phones,Avaya 5420 Digital phone,$944.93 ,Jan-2018
161,CA-2017-162733,18/01/2018,16/06/2175,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Product ID,Office Supplies,Paper,Xerox 1920,$5.98 ,Jan-2018
162,CA-2016-119697,19/01/2018,16/06/2176,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Product ID,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,$54.38 ,Jan-2018
163,CA-2017-154508,20/01/2018,16/06/2177,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Product ID,Office Supplies,Envelopes,Staple envelope,$28.40 ,Jan-2018
164,CA-2017-113817,21/01/2018,16/06/2178,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Product ID,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$27.68 ,Jan-2018
165,CA-2015-139892,22/01/2018,16/06/2179,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Office Supplies,Art,BIC Brite Liner Highlighters,$9.94 ,Jan-2018
166,CA-2015-139892,23/01/2018,16/06/2180,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$8,159.95 ",Jan-2018
167,CA-2015-139892,24/01/2018,16/06/2181,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$275.93 ,Jan-2018
168,CA-2015-139892,25/01/2018,16/06/2182,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,740.06 ",Jan-2018
169,CA-2015-139892,26/01/2018,16/06/2183,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Office Supplies,Art,Sanford Liquid Accent Highlighters,$32.06 ,Jan-2018
170,CA-2015-139892,27/01/2018,16/06/2184,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$177.98 ,Jan-2018
171,CA-2015-139892,28/01/2018,16/06/2185,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$143.98 ,Jan-2018
172,CA-2015-118962,29/01/2018,16/06/2186,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Product ID,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",$20.94 ,Jan-2018
173,CA-2015-118962,30/01/2018,16/06/2187,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Product ID,Office Supplies,Paper,Xerox 1913,$110.96 ,Jan-2018
174,CA-2015-118962,31/01/2018,16/06/2188,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Product ID,Furniture,Chairs,"Global Value Steno Chair, Gray",$340.14 ,Jan-2018
175,US-2015-100853,01/02/2018,16/06/2189,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$52.45 ,Feb-2018
176,US-2015-100853,02/02/2018,16/06/2190,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Labels,Avery 51,$20.16 ,Feb-2018
177,US-2018-152366,03/02/2018,16/06/2191,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,Product ID,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$97.26 ,Feb-2018
178,US-2016-101511,04/02/2018,16/06/2192,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Product ID,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$396.80 ,Feb-2018
179,US-2016-101511,05/02/2018,16/06/2193,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Product ID,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,$15.88 ,Feb-2018
180,CA-2016-137225,06/02/2018,16/06/2194,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Product ID,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$3.28 ,Feb-2018
181,CA-2015-166191,07/02/2018,16/06/2195,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Product ID,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",$24.82 ,Feb-2018
182,CA-2015-166191,08/02/2018,16/06/2196,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Product ID,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,$408.74 ,Feb-2018
183,CA-2015-158274,09/02/2018,16/06/2197,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Product ID,Technology,Phones,AT&T TR1909W,$503.96 ,Feb-2018
184,CA-2015-158274,10/02/2018,16/06/2198,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Product ID,Technology,Phones,Nokia Lumia 521 (T-Mobile),$149.95 ,Feb-2018
185,CA-2015-158274,11/02/2018,16/06/2199,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Product ID,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$29.00 ,Feb-2018
186,CA-2017-105018,12/02/2018,16/06/2200,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,Product ID,Office Supplies,Binders,Avery Poly Binder Pockets,$7.16 ,Feb-2018
187,CA-2015-123260,13/02/2018,16/06/2201,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,Product ID,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$176.80 ,Feb-2018
188,CA-2017-157000,14/02/2018,16/06/2202,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Product ID,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$37.22 ,Feb-2018
189,CA-2017-157000,15/02/2018,16/06/2203,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Product ID,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$20.02 ,Feb-2018
190,CA-2016-102281,16/02/2018,16/06/2204,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Product ID,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",$899.14 ,Feb-2018
191,CA-2016-102281,17/02/2018,16/06/2205,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Product ID,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$71.76 ,Feb-2018
192,CA-2016-102281,18/02/2018,16/06/2206,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Product ID,Office Supplies,Paper,Xerox 205,$51.84 ,Feb-2018
193,CA-2016-102281,19/02/2018,16/06/2207,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Product ID,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$626.35 ,Feb-2018
194,CA-2016-102281,20/02/2018,16/06/2208,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Product ID,Office Supplies,Art,4009 Highlighters by Sanford,$19.90 ,Feb-2018
195,CA-2016-131457,21/02/2018,16/06/2209,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,Product ID,Office Supplies,Envelopes,Poly String Tie Envelopes,$14.28 ,Feb-2018
196,CA-2015-140004,22/02/2018,16/06/2210,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Product ID,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$7.41 ,Feb-2018
197,CA-2015-140004,23/02/2018,16/06/2211,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Product ID,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$6.05 ,Feb-2018
198,CA-2018-107720,24/02/2018,16/06/2212,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Product ID,Office Supplies,Storage,Decoflex Hanging Personal Folder File,$46.26 ,Feb-2018
199,US-2018-124303,25/02/2018,16/06/2213,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Product ID,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$2.95 ,Feb-2018
